evaluation,choice,kept,PdetailsBackForwardChosenstepsWaled,DdetailsKindNumhotNumall
594,P,1,P[  -2/   6/ 123/   5],             
595,D,0,                      ,D[AR/270/192/334]
596,D,1,                      ,D[AR/157/192/334]
597,P,0,P[  -6/  25/  32/  20],             
598,P,1,P[ -50/  18/  50/ -39],             
599,D,1,                      ,D[FL/252/194/334]
600,D,0,                      ,D[AR/111/194/334]
601,D,0,                      ,D[FL/143/194/334]
602,P,1,P[ -81/  12/  81/  -2],             
603,P,1,P[  -4/   0/ 334/  -4],             
604,P,0,P[   0/   3/ 255/   2],             
605,D,0,                      ,D[FL/216/194/334]
606,D,0,                      ,D[FL/101/194/334]
607,P,1,P[ -10/  12/ 207/  -5],             
608,D,1,                      ,D[AR/140/193/334]
609,D,1,                      ,D[FL/252/193/334]
610,P,1,P[  -3/  11/ 171/   9],             
611,D,1,                      ,D[AR/ 86/193/334]
612,P,0,P[ -37/   1/  37/  -3],             
613,D,1,                      ,D[FL/ 32/193/334]
614,P,0,P[  -6/   0/ 252/  -6],             
615,D,0,                      ,D[AR/ 79/193/334]
616,P,0,P[  -3/   0/ 192/  -3],             
617,P,1,P[  -6/   0/ 252/  -6],             
618,D,0,                      ,D[FL/307/193/334]
619,D,0,                      ,D[AR/ 84/193/334]
620,D,0,                      ,D[FL/145/193/334]
621,P,1,P[ -36/   4/  36/ -30],             
622,P,0,P[  -2/   3/ 331/   2],             
623,D,0,                      ,D[IM/185/193/334]
624,P,0,P[  -4/   4/ 205/   3],             
625,P,1,P[ -75/   1/  75/ -11],             
626,P,1,P[  -4/   1/ 219/  -4],             
627,P,0,P[  -8/ 130/ 106/ 127],             
628,P,1,P[ -85/  17/  85/   9],             
629,D,1,                      ,D[AR/186/192/334]
630,P,1,P[  -7/   2/ 328/   1],             
631,P,1,P[   0/  27/  83/   1],             
632,D,1,                      ,D[AR/208/192/334]
633,P,0,P[  -2/   0/ 176/  -2],             
634,P,1,P[  -1/   1/ 300/  -1],             
635,D,1,                      ,D[AR/ 85/192/334]
636,P,1,P[  -3/   3/ 208/  -3],             
637,P,0,P[ -74/   6/  74/ -72],             
638,P,1,P[  -3/   5/ 242/  -3],             
639,D,1,                      ,D[AR/289/191/334]
640,D,0,                      ,D[IM/ 35/191/334]
641,D,0,                      ,D[AR/ 87/191/334]
642,P,0,P[  -8/   2/ 181/  -7],             
643,D,0,                      ,D[IM/ 49/191/334]
644,P,1,P[ -18/  69/  18/  66],             
645,P,1,P[  -7/   0/ 271/  -7],             
646,P,1,P[ -25/  45/  25/  43],             
647,D,1,                      ,D[AR/197/188/334]
648,P,1,P[  -4/  59/   4/  46],             
649,D,1,                      ,D[FL/ 32/189/334]
650,D,0,                      ,D[FL/219/189/334]
651,D,1,                      ,D[AR/272/189/334]
652,D,0,                      ,D[AR/  9/189/334]
653,D,0,                      ,D[AR/ 60/189/334]
654,D,1,                      ,D[FL/167/189/334]
655,D,1,                      ,D[AR/ 12/189/334]
656,P,0,P[  -2/   1/ 232/  -2],             
657,P,0,P[  -1/   0/ 273/  -1],             
658,D,1,                      ,D[FL/ 49/189/334]
659,P,0,P[ -34/   1/  34/ -34],             
660,D,0,                      ,D[FL/143/188/334]
661,P,1,P[  -9/   0/ 131/  -8],             
662,P,1,P[  -4/  53/ 146/  -4],             
663,D,0,                      ,D[AR/289/188/334]
664,P,1,P[  -3/   0/ 192/  -3],             
665,D,1,                      ,D[AR/272/190/334]
666,D,0,                      ,D[FL/ 74/190/334]
667,P,1,P[  -4/   7/ 130/   6],             
668,P,0,P[  -1/   5/ 288/  -1],             
669,D,0,                      ,D[FL/264/190/334]
670,P,1,P[  -3/  21/ 267/  20],             
671,P,0,P[   0/   7/ 244/   6],             
672,P,0,P[  -3/   9/ 147/  -3],             
673,P,1,P[  -3/   5/ 280/   3],             
674,P,0,P[  -2/   0/ 298/  -2],             
675,D,1,                      ,D[IM/310/189/334]
676,P,1,P[   0/   9/  67/   1],             
677,D,1,                      ,D[AR/177/189/334]
678,D,1,                      ,D[AR/  2/189/334]
679,P,1,P[ -60/   1/ 226/ -57],             
680,P,1,P[   0/   8/ 282/   7],             
681,D,0,                      ,D[AR/267/191/334]
682,D,1,                      ,D[FL/259/191/334]
683,P,0,P[   0/   5/ 216/   4],             
684,D,1,                      ,D[AR/175/191/334]
685,P,0,P[   0/   3/ 312/   2],             
686,P,1,P[ -78/  14/  78/ -77],             
687,D,0,                      ,D[FL/207/191/334]
688,P,0,P[   0/   3/ 314/   2],             
689,P,0,P[  -2/   0/ 318/  -2],             
690,D,0,                      ,D[AR/ 42/191/334]
691,D,1,                      ,D[AR/ 41/191/334]
692,P,0,P[  -1/   3/ 331/  -1],             
693,P,0,P[-101/   0/ 101/  -9],             
694,P,1,P[  -1/   4/ 186/   3],             
695,P,0,P[   0/   8/ 239/   7],             
696,D,0,                      ,D[FL/ 99/190/334]
697,P,0,P[ -34/  62/  34/  53],             
698,D,0,                      ,D[AR/  1/190/334]
699,D,1,                      ,D[AR/ 52/190/334]
700,P,1,P[ -40/  17/  40/  14],             
701,P,0,P[  -3/  14/ 148/  13],             
702,D,0,                      ,D[IM/231/188/334]
703,D,0,                      ,D[FL/ 56/188/334]
704,P,0,P[-101/   0/ 101/ -13],             
705,D,0,                      ,D[FL/283/188/334]
706,P,0,P[  -3/   1/ 108/  -3],             
707,D,0,                      ,D[IM/284/188/334]
708,D,1,                      ,D[AR/230/188/334]
709,D,0,                      ,D[FL/121/188/334]
710,P,0,P[ -10/   0/ 284/  -9],             
711,D,1,                      ,D[AR/135/188/334]
712,P,1,P[  -5/   3/ 159/  -5],             
713,P,0,P[   0/  16/  62/   2],             
714,P,0,P[  -3/   4/ 135/   3],             
715,P,0,P[  -9/  15/ 300/  -8],             
716,D,0,                      ,D[AR/176/188/334]
717,P,0,P[   0/  58/ 142/   2],             
718,P,1,P[  -5/  33/   5/  31],             
719,D,1,                      ,D[AR/ 87/189/334]
720,P,0,P[  -8/   0/  96/  -2],             
721,D,0,                      ,D[AR/135/189/334]
722,P,0,P[ -20/   1/  24/  -1],             
723,P,0,P[ -11/   0/ 235/  -2],             
724,D,0,                      ,D[FL/235/189/334]
725,P,0,P[  -2/   0/  39/  -2],             
726,D,0,                      ,D[AR/233/189/334]
727,D,0,                      ,D[FL/103/189/334]
728,P,1,P[  -4/   1/  85/  -1],             
729,D,0,                      ,D[AR/ 12/189/334]
730,P,0,P[   0/   6/ 264/   1],             
731,D,0,                      ,D[FL/122/189/334]
732,D,0,                      ,D[AR/ 87/189/334]
733,D,0,                      ,D[AR/295/189/334]
734,D,0,                      ,D[AR/ 77/189/334]
735,D,1,                      ,D[AR/ 40/189/334]
736,D,0,                      ,D[FL/281/189/334]
737,P,0,P[ -11/  36/ 105/  35],             
738,P,0,P[ -53/   2/  53/  -8],             
739,P,0,P[   0/   6/ 307/   1],             
740,P,0,P[  -7/   1/ 328/  -6],             
741,D,0,                      ,D[IM/231/189/334]
742,P,0,P[   0/  58/ 142/  51],             
743,D,0,                      ,D[AR/208/189/334]
744,D,0,                      ,D[FL/ 99/189/334]
745,P,0,P[  -2/   2/ 231/  -1],             
746,D,0,                      ,D[FL/136/189/334]
747,P,0,P[  -3/  23/  64/  20],             
748,P,0,P[ -10/ 105/  10/  86],             
749,P,1,P[  -4/  12/ 220/  10],             
750,P,0,P[  -7/   1/  81/  -7],             
751,D,0,                      ,D[FL/194/190/334]
752,P,1,P[  -2/   7/ 233/  -2],             
753,P,0,P[  -7/  44/   7/  39],             
754,P,1,P[ -12/  35/  12/  34],             
755,D,0,                      ,D[FL/307/189/334]
756,P,1,P[ -14/  83/  14/  70],             
757,D,0,                      ,D[AR/  1/189/334]
758,D,0,                      ,D[FL/166/189/334]
759,P,0,P[  -7/   0/ 254/  -1],             
760,D,0,                      ,D[FL/190/189/334]
761,P,1,P[ -28/  50/  28/ -13],             
762,D,1,                      ,D[AR/224/189/334]
763,D,0,                      ,D[FL/ 30/189/334]
764,P,0,P[  -4/   3/ 304/  -4],             
765,P,0,P[ -14/   0/ 153/ -12],             
766,P,0,P[ -24/   0/ 240/ -22],             
767,P,0,P[  -7/   1/  80/  -7],             
768,P,0,P[  -2/   4/ 184/  -2],             
769,D,0,                      ,D[AR/  6/189/334]
770,D,1,                      ,D[AR/197/189/334]
771,P,0,P[  -2/  12/ 137/  11],             
772,P,0,P[ -23/   1/ 100/ -22],             
773,D,0,                      ,D[AR/ 51/189/334]
774,P,0,P[ -27/   0/  89/ -23],             
775,P,1,P[  -6/   5/ 160/   2],             
776,P,1,P[  -4/  21/ 268/  18],             
777,D,1,                      ,D[AR/ 52/190/334]
778,D,0,                      ,D[AR/ 35/190/334]
779,P,1,P[ -14/   0/ 273/ -13],             
780,P,1,P[  -3/  49/ 194/  45],             
781,P,0,P[ -17/   3/ 161/ -14],             
782,P,1,P[  -2/  13/ 146/  -2],             
783,D,1,                      ,D[FL/260/191/334]
784,P,0,P[  -5/   3/  79/  -5],             
785,D,1,                      ,D[AR/ 39/191/334]
786,D,0,                      ,D[AR/ 25/191/334]
787,D,1,                      ,D[AR/222/191/334]
788,D,0,                      ,D[AR/154/191/334]
789,D,0,                      ,D[FL/ 11/191/334]
790,P,0,P[  -3/   1/ 156/  -3],             
791,D,1,                      ,D[FL/217/191/334]
792,D,1,                      ,D[AR/ 94/191/334]
793,D,0,                      ,D[FL/182/191/334]
794,P,0,P[ -16/   4/ 219/   2],             
795,P,0,P[  -1/   7/ 123/   5],             
796,P,0,P[  -1/   3/ 190/  -1],             
797,P,0,P[  -7/  36/ 252/  -5],             
798,D,1,                      ,D[AR/273/191/334]
799,P,1,P[   0/   7/ 327/   6],             
800,D,0,                      ,D[AR/151/191/334]
801,P,1,P[  -6/  76/   6/  73],             
802,D,1,                      ,D[IM/231/191/334]
803,D,1,                      ,D[AR/247/191/334]
804,P,1,P[  -3/   4/ 135/  -2],             
805,P,0,P[ -20/   0/ 200/ -19],             
806,D,1,                      ,D[IM/161/191/334]
807,P,1,P[  -3/  23/ 194/  18],             
808,P,1,P[   0/   7/ 241/   6],             
809,P,1,P[ -14/   0/ 153/ -14],             
810,D,1,                      ,D[AR/248/190/334]
811,D,1,                      ,D[AR/ 83/189/334]
812,D,0,                      ,D[FL/123/189/334]
813,P,0,P[ -61/  13/  61/ -57],             
814,P,1,P[ -52/   3/  52/  -1],             
815,D,0,                      ,D[FL/ 74/189/334]
816,P,1,P[   0/   7/ 297/   1],             
817,D,0,                      ,D[FL/122/189/334]
818,P,0,P[  -8/   2/ 182/  -8],             
819,D,0,                      ,D[AR/186/189/334]
820,D,0,                      ,D[FL/212/189/334]
821,D,1,                      ,D[AR/243/189/334]
822,P,1,P[  -1/  91/   1/  11],             
823,D,0,                      ,D[FL/305/189/334]
824,D,0,                      ,D[FL/ 91/189/334]
825,P,1,P[ -49/  64/  49/ -45],             
826,P,0,P[ -13/   8/ 154/   3],             
827,D,1,                      ,D[AR/268/189/334]
828,P,0,P[  -4/   0/ 309/  -3],             
829,D,0,                      ,D[AR/200/189/334]
830,P,0,P[ -61/  13/  61/  10],             
831,P,0,P[  -1/  90/ 118/   3],             
832,P,0,P[  -2/  63/  26/  60],             
833,D,0,                      ,D[AR/218/189/334]
834,D,1,                      ,D[AR/207/189/334]
835,D,1,                      ,D[AR/ 88/189/334]
836,P,0,P[  -8/   2/ 182/  -6],             
837,P,1,P[ -43/  20/  43/  14],             
838,D,0,                      ,D[IM/265/188/334]
839,P,0,P[ -33/  40/  33/ -31],             
840,D,1,                      ,D[AR/223/188/334]
841,D,1,                      ,D[AR/197/188/334]
842,P,0,P[  -3/   3/ 165/   2],             
843,P,1,P[  -5/   6/ 172/   5],             
844,D,0,                      ,D[AR/267/187/334]
845,D,0,                      ,D[FL/ 81/187/334]
846,D,0,                      ,D[AR/ 39/187/334]
847,P,0,P[  -2/  21/  43/  -1],             
848,D,0,                      ,D[AR/130/187/334]
849,D,0,                      ,D[AR/186/187/334]
850,P,0,P[  -7/  53/ 198/  48],             
851,D,1,                      ,D[AR/155/187/334]
852,D,0,                      ,D[FL/  7/185/334]
853,P,0,P[ -42/   2/  42/ -42],             
854,D,0,                      ,D[AR/ 83/185/334]
855,D,1,                      ,D[AR/ 60/185/334]
856,P,0,P[  -3/  43/ 155/  32],             
857,D,1,                      ,D[AR/126/185/334]
858,D,0,                      ,D[IM/ 11/185/334]
859,D,0,                      ,D[AR/199/185/334]
860,P,1,P[  -2/   0/ 311/  -2],             
861,P,0,P[  -2/  20/   2/  15],             
862,D,1,                      ,D[FL/ 77/185/334]
863,P,0,P[  -8/ 177/ 124/ 171],             
864,P,0,P[ -39/  22/  39/ -38],             
865,D,1,                      ,D[AR/222/186/334]
866,P,0,P[  -1/   0/ 158/  -1],             
867,D,0,                      ,D[FL/122/186/334]
868,P,0,P[   0/   5/ 265/   4],             
869,D,0,                      ,D[FL/252/186/334]
870,P,1,P[  -3/   0/ 274/  -3],             
871,P,0,P[ -36/  70/  36/ -36],             
872,P,1,P[   0/  16/ 230/   1],             
873,P,1,P[  -9/   2/ 182/  -9],             
874,P,0,P[ -24/  33/  24/ -16],             
875,P,0,P[ -10/   1/ 136/  -8],             
876,P,0,P[  -6/   1/ 327/  -6],             
877,P,0,P[  -7/   0/ 306/  -7],             
878,P,0,P[ -18/   0/ 199/ -17],             
879,D,0,                      ,D[FL/187/185/334]
880,P,0,P[ -14/   0/  63/  -2],             
881,P,0,P[ -21/   3/ 286/ -21],             
882,D,1,                      ,D[AR/  5/185/334]
883,D,0,                      ,D[AR/273/185/334]
884,D,1,                      ,D[AR/157/185/334]
885,D,0,                      ,D[FL/189/183/334]
886,P,0,P[-101/   0/ 101/ -95],             
887,D,0,                      ,D[FL/ 30/183/334]
888,P,0,P[ -14/   0/  63/ -14],             
889,P,0,P[ -14/   0/  63/ -12],             
890,D,0,                      ,D[AR/225/183/334]
891,D,0,                      ,D[FL/ 97/183/334]
892,D,1,                      ,D[FL/237/183/334]
893,P,1,P[  -1/   8/ 282/   7],             
894,D,1,                      ,D[FL/146/184/334]
895,D,0,                      ,D[FL/190/184/334]
896,P,0,P[ -16/   2/  40/   1],             
897,D,1,                      ,D[AR/267/184/334]
898,D,1,                      ,D[FL/101/184/334]
899,P,1,P[ -15/  62/  15/  61],             
900,P,0,P[  -4/   0/ 261/  -4],             
901,D,1,                      ,D[AR/ 26/184/334]
902,P,0,P[ -17/  16/  17/  15],             
903,D,1,                      ,D[FL/240/184/334]
904,D,0,                      ,D[AR/135/184/334]
905,P,0,P[   0/  14/ 145/  12],             
906,P,0,P[  -1/   1/  64/  -1],             
907,D,0,                      ,D[AR/ 87/184/334]
908,P,1,P[  -1/   0/ 158/  -1],             
909,P,1,P[  -2/   0/ 273/  -2],             
910,D,1,                      ,D[AR/126/184/334]
911,D,1,                      ,D[AR/273/184/334]
912,P,0,P[  -7/   0/ 141/  -7],             
913,P,0,P[ -20/  16/  20/  14],             
914,D,0,                      ,D[FL/ 56/184/334]
915,P,0,P[ -14/   0/  62/  -1],             
916,P,0,P[  -6/   0/ 202/  -6],             
917,P,0,P[  -7/  64/   7/  52],             
918,D,0,                      ,D[IM/265/184/334]
919,P,0,P[  -8/ 177/ 124/ 152],             
920,P,0,P[   0/  56/ 251/  10],             
921,P,1,P[  -2/   1/ 188/  -2],             
922,P,0,P[ -10/   1/  51/ -10],             
923,D,0,                      ,D[IM/284/184/334]
924,P,0,P[  -5/   6/ 326/   4],             
925,D,0,                      ,D[FL/140/184/334]
926,P,1,P[  -1/   0/ 138/  -1],             
927,P,0,P[  -1/   0/ 266/  -1],             
928,D,0,                      ,D[AR/ 38/184/334]
929,P,1,P[  -4/   0/ 261/  -4],             
930,D,1,                      ,D[AR/127/184/334]
931,D,1,                      ,D[FL/262/184/334]
932,D,0,                      ,D[FL/ 29/184/334]
933,D,1,                      ,D[FL/189/184/334]
934,D,1,                      ,D[AR/ 43/183/334]
935,P,0,P[  -1/  10/ 261/  -1],             
936,D,0,                      ,D[AR/214/183/334]
937,P,0,P[   0/   3/ 151/   2],             
938,D,1,                      ,D[AR/ 27/183/334]
939,D,0,                      ,D[AR/225/183/334]
940,D,0,                      ,D[FL/  7/183/334]
941,P,1,P[  -2/   0/ 237/  -2],             
942,D,0,                      ,D[AR/134/183/334]
943,P,1,P[  -1/   2/ 272/  -1],             
944,P,0,P[  -1/  90/ 118/  11],             
945,D,1,                      ,D[AR/ 60/183/334]
946,D,1,                      ,D[AR/105/183/334]
947,D,0,                      ,D[FL/195/183/334]
948,D,0,                      ,D[AR/111/183/334]
949,D,1,                      ,D[AR/129/183/334]
950,P,0,P[   0/  11/ 173/   1],             
951,P,0,P[  -8/   0/ 254/  -1],             
952,P,0,P[  -9/  11/  99/  -8],             
953,D,0,                      ,D[FL/235/183/334]
954,D,0,                      ,D[FL/187/183/334]
955,D,0,                      ,D[AR/ 84/183/334]
956,D,0,                      ,D[FL/282/183/334]
957,D,0,                      ,D[FL/187/183/334]
958,P,0,P[   0/   3/ 312/   2],             
959,P,0,P[ -16/   2/  39/ -16],             
