evaluation,choice,kept,PdetailsBackForwardChosenstepsWaled,DdetailsKindNumhotNumall
594,D,0,                      ,D[AR/ 27/158/334]
595,D,0,                      ,D[AR/199/158/334]
596,D,0,                      ,D[AR/145/158/334]
597,P,0,P[ -38/   2/  99/ -31],             
598,D,0,                      ,D[AR/225/158/334]
599,D,0,                      ,D[FL/159/158/334]
600,P,0,P[ -49/   1/  73/  -2],             
601,D,1,                      ,D[AR/ 12/158/334]
602,D,0,                      ,D[AR/272/158/334]
603,P,1,P[  -1/   0/ 195/  -1],             
604,P,0,P[ -32/   4/  93/ -32],             
605,D,0,                      ,D[FL/159/158/334]
606,D,0,                      ,D[AR/267/158/334]
607,D,0,                      ,D[AR/ 61/158/334]
608,P,0,P[  -2/   0/ 258/  -2],             
609,P,0,P[ -38/   2/  99/  -5],             
610,D,1,                      ,D[AR/  6/158/334]
611,P,0,P[  -1/  15/ 113/  14],             
612,P,0,P[  -1/   1/ 295/  -1],             
613,D,1,                      ,D[AR/289/158/334]
614,P,1,P[ -32/  14/  32/ -24],             
615,P,1,P[  -1/   9/ 172/   7],             
616,P,0,P[ -49/  25/  49/ -45],             
617,D,0,                      ,D[FL/195/158/334]
618,D,0,                      ,D[AR/ 15/158/334]
619,D,0,                      ,D[FL/ 22/158/334]
620,D,0,                      ,D[AR/175/158/334]
621,P,1,P[  -4/  89/   4/  72],             
622,D,0,                      ,D[AR/ 42/159/334]
623,D,1,                      ,D[FL/114/159/334]
624,P,0,P[  -3/   7/ 296/   6],             
625,D,0,                      ,D[AR/283/163/334]
626,P,1,P[  -3/   1/ 136/  -3],             
627,P,0,P[   0/  11/ 215/  10],             
628,D,1,                      ,D[AR/135/163/334]
629,P,0,P[ -15/  94/  15/  -7],             
630,D,0,                      ,D[AR/182/163/334]
631,D,0,                      ,D[AR/181/163/334]
632,P,1,P[   0/  16/   0/   3],             
633,P,1,P[  -2/   4/ 125/  -2],             
634,D,0,                      ,D[FL/214/163/334]
635,P,1,P[ -35/   6/  35/  -1],             
636,D,0,                      ,D[AR/ 89/163/334]
637,D,1,                      ,D[FL/238/163/334]
638,D,0,                      ,D[AR/  4/162/334]
639,P,0,P[ -16/   1/ 190/ -13],             
640,D,0,                      ,D[FL/195/162/334]
641,D,0,                      ,D[FL/212/162/334]
642,D,0,                      ,D[FL/117/162/334]
643,P,0,P[  -4/   2/ 129/  -4],             
644,D,1,                      ,D[AR/ 84/162/334]
645,D,0,                      ,D[FL/ 58/162/334]
646,P,0,P[ -10/   1/ 270/ -10],             
647,D,1,                      ,D[AR/ 18/162/334]
648,D,1,                      ,D[AR/107/162/334]
649,P,0,P[  -5/   6/ 153/  -5],             
650,D,0,                      ,D[FL/305/161/334]
651,P,1,P[  -1/   0/ 233/  -1],             
652,P,0,P[  -5/  13/ 154/  10],             
653,P,0,P[  -3/   2/ 161/  -3],             
654,P,0,P[  -3/   0/ 148/  -1],             
655,P,0,P[  -4/   2/ 197/  -4],             
656,P,0,P[  -2/   7/  95/   5],             
657,P,0,P[  -5/  13/ 154/  12],             
658,P,0,P[  -8/   0/ 127/  -1],             
659,D,1,                      ,D[AR/177/161/334]
660,D,0,                      ,D[FL/231/161/334]
661,D,0,                      ,D[AR/ 14/161/334]
662,D,0,                      ,D[FL/285/161/334]
663,P,0,P[  -2/   7/  95/  -2],             
664,P,0,P[ -49/  20/  49/  19],             
665,D,1,                      ,D[AR/197/161/334]
666,P,1,P[  -5/   5/  39/   4],             
667,D,1,                      ,D[FL/283/160/334]
668,D,0,                      ,D[AR/271/160/334]
669,P,0,P[   0/   3/ 239/   2],             
670,D,1,                      ,D[AR/132/160/334]
671,P,0,P[  -5/  13/ 154/  -5],             
672,D,1,                      ,D[AR/208/160/334]
673,D,0,                      ,D[AR/250/160/334]
674,D,0,                      ,D[FL/ 51/160/334]
675,P,0,P[   0/  44/   0/  41],             
676,D,0,                      ,D[FL/304/160/334]
677,P,0,P[  -2/   7/  95/  -2],             
678,P,1,P[   0/  15/ 150/  14],             
679,P,0,P[  -7/   3/ 222/   1],             
680,P,0,P[ -31/   1/  31/ -27],             
681,P,1,P[  -9/   4/ 189/  -9],             
682,P,1,P[ -14/  23/ 274/ -10],             
683,D,0,                      ,D[AR/177/162/334]
684,D,0,                      ,D[AR/226/162/334]
685,P,0,P[  -9/   3/ 144/  -9],             
686,D,0,                      ,D[IM/214/162/334]
687,D,0,                      ,D[AR/ 88/162/334]
688,P,0,P[ -60/  10/  60/ -56],             
689,D,0,                      ,D[FL/304/162/334]
690,D,0,                      ,D[FL/117/162/334]
691,D,1,                      ,D[AR/ 43/162/334]
692,P,0,P[  -2/  32/ 114/  30],             
693,P,0,P[ -16/   4/ 126/ -14],             
694,P,1,P[   0/  28/  41/   1],             
695,D,1,                      ,D[AR/141/162/334]
696,P,0,P[ -27/  30/  27/  25],             
697,D,0,                      ,D[FL/ 74/162/334]
698,D,1,                      ,D[AR/  3/162/334]
699,P,1,P[ -49/  20/  49/  13],             
700,D,1,                      ,D[AR/131/162/334]
701,P,0,P[  -1/   5/ 161/  -1],             
702,P,1,P[  -6/   0/ 130/  -5],             
703,P,0,P[  -1/   1/  40/  -1],             
704,P,1,P[  -2/  48/ 235/   4],             
705,P,1,P[  -5/   0/ 168/  -5],             
706,P,0,P[  -1/   6/ 288/   5],             
707,D,0,                      ,D[AR/301/163/334]
708,P,0,P[  -4/   2/  46/  -4],             
709,P,0,P[   0/  19/ 281/  15],             
710,P,0,P[   0/  44/   0/   1],             
711,D,0,                      ,D[AR/225/163/334]
712,P,1,P[  -7/   7/  70/  -7],             
713,D,0,                      ,D[AR/272/163/334]
714,D,0,                      ,D[AR/130/163/334]
715,D,0,                      ,D[AR/  5/163/334]
716,D,0,                      ,D[KK/ 44/163/334]
717,P,1,P[ -11/  42/  11/  41],             
718,P,0,P[  -1/   8/ 235/   6],             
719,D,0,                      ,D[AR/130/163/334]
720,D,1,                      ,D[IM/144/163/334]
721,D,0,                      ,D[FL/117/163/334]
722,D,0,                      ,D[AR/223/163/334]
723,P,0,P[  -1/   0/  89/  -1],             
724,P,1,P[  -7/   3/ 222/   2],             
725,P,0,P[  -3/   0/ 324/  -3],             
726,P,0,P[  -4/   0/ 313/  -4],             
727,D,0,                      ,D[FL/ 48/163/334]
728,P,0,P[  -3/  17/ 236/  -2],             
729,P,1,P[  -1/  11/ 150/  10],             
730,D,1,                      ,D[AR/ 83/161/334]
731,D,1,                      ,D[AR/131/161/334]
732,D,1,                      ,D[FL/ 58/161/334]
733,D,0,                      ,D[AR/273/161/334]
734,P,1,P[   0/  15/ 109/  14],             
735,D,1,                      ,D[AR/134/163/334]
736,D,0,                      ,D[AR/289/163/334]
737,P,1,P[  -1/   6/ 288/  -1],             
738,D,0,                      ,D[AR/105/163/334]
739,D,0,                      ,D[AR/ 71/163/334]
740,P,1,P[   0/  26/ 111/   1],             
741,P,0,P[  -2/   2/ 272/  -2],             
742,D,0,                      ,D[FL/ 97/161/334]
743,D,1,                      ,D[IM/125/161/334]
744,D,1,                      ,D[AR/177/161/334]
745,D,0,                      ,D[AR/ 40/161/334]
746,P,0,P[  -3/   0/ 324/  -3],             
747,P,1,P[  -6/   2/ 177/  -6],             
748,D,1,                      ,D[AR/227/161/334]
749,D,0,                      ,D[FL/235/161/334]
750,P,1,P[  -7/  41/  66/  38],             
751,D,1,                      ,D[AR/223/159/334]
752,P,1,P[  -2/   2/ 269/  -2],             
753,P,0,P[   0/  19/ 281/  17],             
754,P,0,P[  -2/   0/ 106/  -2],             
755,D,0,                      ,D[AR/244/159/334]
756,D,1,                      ,D[AR/ 69/159/334]
757,D,0,                      ,D[FL/212/159/334]
758,D,0,                      ,D[FL/231/159/334]
759,D,1,                      ,D[AR/107/159/334]
760,P,0,P[ -11/  10/ 186/   9],             
761,P,1,P[  -3/  17/ 236/  -2],             
762,P,0,P[  -3/   1/  81/  -3],             
763,P,1,P[ -16/   3/ 257/ -16],             
764,P,1,P[ -75/  17/  75/  15],             
765,P,0,P[  -3/   0/ 214/  -1],             
766,D,1,                      ,D[AR/243/158/334]
767,D,1,                      ,D[AR/270/158/334]
768,D,1,                      ,D[AR/133/158/334]
769,D,1,                      ,D[AR/ 15/158/334]
770,D,0,                      ,D[AR/  1/158/334]
771,D,0,                      ,D[KK/ 44/158/334]
772,D,1,                      ,D[AR/ 86/158/334]
773,P,0,P[   0/  19/ 281/   1],             
774,D,0,                      ,D[KK/ 44/158/334]
775,D,1,                      ,D[AR/135/158/334]
776,D,0,                      ,D[AR/272/159/334]
777,D,0,                      ,D[FL/ 27/159/334]
778,D,0,                      ,D[FL/115/159/334]
779,D,0,                      ,D[FL/ 90/159/334]
780,D,0,                      ,D[FL/228/159/334]
781,D,0,                      ,D[FL/189/159/334]
782,P,0,P[  -3/   4/ 159/  -3],             
783,D,0,                      ,D[FL/236/159/334]
784,D,1,                      ,D[AR/ 87/159/334]
785,D,0,                      ,D[FL/189/158/334]
786,P,1,P[ -14/   0/ 240/ -14],             
787,D,1,                      ,D[AR/181/154/334]
788,P,1,P[ -11/   6/ 282/   4],             
789,D,0,                      ,D[FL/ 74/156/334]
790,D,1,                      ,D[AR/133/156/334]
791,P,1,P[ -28/   2/ 243/  -1],             
792,P,1,P[  -3/  18/ 114/  -3],             
793,D,1,                      ,D[AR/  1/159/334]
794,P,0,P[  -1/  84/   1/   9],             
795,P,0,P[ -24/  52/  24/ -17],             
796,D,0,                      ,D[AR/  1/159/334]
797,P,1,P[  -7/  11/  75/  -5],             
798,D,1,                      ,D[IM/139/158/334]
799,D,0,                      ,D[IM/137/158/334]
800,D,0,                      ,D[AR/ 42/158/334]
801,D,0,                      ,D[FL/159/158/334]
802,D,1,                      ,D[AR/ 43/158/334]
803,D,0,                      ,D[FL/  7/158/334]
804,D,1,                      ,D[AR/ 39/158/334]
805,D,0,                      ,D[FL/ 67/158/334]
806,P,0,P[  -6/   0/ 327/  -6],             
807,P,0,P[  -7/   3/ 284/  -6],             
808,P,1,P[  -3/  12/ 178/  -2],             
809,P,1,P[ -11/   0/ 195/ -11],             
810,D,0,                      ,D[AR/221/157/334]
811,P,0,P[  -5/   0/ 266/  -2],             
812,D,1,                      ,D[AR/302/157/334]
813,D,0,                      ,D[IM/307/157/334]
814,P,0,P[ -16/   0/ 203/ -16],             
815,D,1,                      ,D[AR/178/157/334]
816,P,1,P[  -3/  12/   3/  -2],             
817,D,1,                      ,D[AR/  2/157/334]
818,D,1,                      ,D[AR/301/157/334]
819,D,1,                      ,D[AR/132/157/334]
820,P,0,P[  -4/   8/ 326/   7],             
821,D,0,                      ,D[FL/141/157/334]
822,D,1,                      ,D[AR/289/157/334]
823,D,0,                      ,D[FL/ 27/157/334]
824,D,0,                      ,D[FL/136/157/334]
825,D,0,                      ,D[AR/268/157/334]
826,P,1,P[ -22/  16/ 282/   9],             
827,D,0,                      ,D[AR/ 42/158/334]
828,D,0,                      ,D[AR/ 59/158/334]
829,D,0,                      ,D[FL/136/158/334]
830,D,1,                      ,D[AR/185/158/334]
831,D,0,                      ,D[FL/195/158/334]
832,P,0,P[ -50/   2/  58/ -41],             
833,D,0,                      ,D[FL/228/158/334]
834,P,0,P[  -3/   2/ 272/   1],             
835,D,1,                      ,D[AR/ 15/158/334]
836,P,0,P[  -9/   2/ 224/  -9],             
837,D,1,                      ,D[AR/140/158/334]
838,P,0,P[  -1/  13/ 216/  -1],             
839,D,1,                      ,D[AR/132/158/334]
840,P,1,P[ -36/  30/  36/  29],             
841,D,0,                      ,D[FL/263/156/334]
842,P,1,P[ -34/   4/  92/   1],             
843,P,0,P[ -26/  29/  26/  28],             
844,D,0,                      ,D[AR/153/156/334]
845,P,0,P[ -25/  44/  25/ -22],             
846,D,1,                      ,D[AR/  6/156/334]
847,D,1,                      ,D[AR/ 41/156/334]
848,D,0,                      ,D[AR/135/156/334]
849,D,1,                      ,D[AR/208/156/334]
850,P,0,P[  -3/   2/ 197/   1],             
851,P,0,P[  -7/   4/ 245/  -6],             
852,P,1,P[ -10/   2/ 234/  -9],             
853,P,1,P[ -18/ 179/  18/ 163],             
854,P,1,P[ -23/  13/ 171/  10],             
855,D,0,                      ,D[AR/  4/158/334]
856,D,1,                      ,D[AR/ 43/158/334]
857,D,0,                      ,D[FL/126/158/334]
858,P,1,P[  -3/   2/ 287/  -3],             
859,D,1,                      ,D[AR/221/158/334]
860,P,1,P[  -1/   0/  48/  -1],             
861,P,0,P[ -18/   6/ 278/ -16],             
862,D,0,                      ,D[AR/134/158/334]
863,P,0,P[  -2/   0/  94/  -1],             
864,P,0,P[  -5/   2/ 210/  -5],             
865,D,0,                      ,D[AR/131/158/334]
866,P,0,P[ -11/   1/ 159/ -10],             
867,D,0,                      ,D[FL/275/158/334]
868,P,1,P[ -10/   0/ 127/ -10],             
869,P,0,P[  -9/   0/ 156/  -9],             
870,P,1,P[  -2/   0/  94/  -2],             
871,P,1,P[ -33/   3/ 181/ -28],             
872,P,0,P[  -1/  32/ 168/  -1],             
873,P,0,P[  -1/  64/  65/  58],             
874,P,0,P[  -6/   0/ 327/  -6],             
875,D,0,                      ,D[AR/ 18/158/334]
876,D,0,                      ,D[FL/205/158/334]
877,P,0,P[ -22/   6/ 108/   3],             
878,P,0,P[   0/   4/ 259/   1],             
879,P,0,P[ -30/   0/  30/ -28],             
880,D,0,                      ,D[AR/130/158/334]
881,D,0,                      ,D[FL/ 80/158/334]
882,D,0,                      ,D[AR/ 40/158/334]
883,D,1,                      ,D[AR/ 39/158/334]
884,D,0,                      ,D[FL/205/158/334]
885,P,0,P[  -2/   7/  58/   6],             
886,P,1,P[   0/   4/ 132/   3],             
887,D,1,                      ,D[AR/ 40/158/334]
888,D,0,                      ,D[AR/ 85/158/334]
889,P,0,P[  -4/  16/ 114/  -4],             
890,D,0,                      ,D[FL/231/158/334]
891,D,0,                      ,D[FL/ 36/158/334]
892,P,0,P[   0/  14/ 248/   2],             
893,P,0,P[  -1/  21/  39/  18],             
894,D,0,                      ,D[AR/ 87/158/334]
895,D,0,                      ,D[FL/ 74/158/334]
896,D,0,                      ,D[AR/ 40/158/334]
897,P,0,P[  -7/   5/ 222/  -4],             
898,P,0,P[ -60/   0/  60/ -57],             
899,P,1,P[  -2/   9/ 130/  -1],             
900,D,0,                      ,D[FL/219/157/334]
901,P,1,P[ -18/   6/ 278/ -15],             
902,P,0,P[  -1/   0/ 154/  -1],             
903,P,0,P[  -1/  24/ 202/   1],             
904,P,0,P[  -2/   6/ 161/   5],             
905,P,0,P[  -5/   0/ 141/  -5],             
906,P,1,P[ -16/   0/ 251/  -1],             
907,P,0,P[  -1/   6/ 303/   5],             
908,D,1,                      ,D[AR/ 63/157/334]
909,P,1,P[  -1/   0/ 232/  -1],             
910,P,0,P[ -19/  72/  19/ -17],             
911,P,1,P[  -3/   0/ 214/  -3],             
912,P,1,P[ -10/  17/ 120/  16],             
913,D,0,                      ,D[AR/ 20/155/334]
914,P,0,P[ -83/  11/  83/   3],             
915,P,1,P[  -4/   1/ 164/  -1],             
916,P,0,P[ -46/   3/ 103/ -42],             
917,P,1,P[  -1/   5/ 144/  -1],             
918,D,0,                      ,D[AR/ 59/155/334]
919,D,0,                      ,D[AR/ 84/155/334]
920,D,0,                      ,D[AR/270/155/334]
921,P,1,P[  -2/  24/ 112/  23],             
922,P,1,P[  -2/   0/ 192/  -2],             
923,P,1,P[ -22/  65/  22/  52],             
924,P,0,P[  -5/  21/   5/  19],             
925,D,0,                      ,D[FL/189/156/334]
926,P,0,P[  -9/   0/ 115/  -9],             
927,D,0,                      ,D[AR/130/156/334]
928,D,0,                      ,D[FL/252/156/334]
929,P,0,P[ -18/  18/ 278/  -8],             
930,P,0,P[ -16/   6/ 198/   2],             
931,P,0,P[  -1/   1/ 162/  -1],             
932,P,1,P[ -16/ 156/ 104/   1],             
933,D,1,                      ,D[AR/296/156/334]
934,P,0,P[  -8/  21/ 156/  -4],             
935,D,0,                      ,D[AR/221/157/334]
936,D,0,                      ,D[AR/244/157/334]
937,D,1,                      ,D[AR/  2/157/334]
938,D,1,                      ,D[AR/ 86/157/334]
939,P,0,P[ -40/   2/  40/ -39],             
940,P,0,P[   0/  10/ 196/   1],             
941,D,0,                      ,D[FL/252/157/334]
942,P,1,P[ -74/  13/  74/ -71],             
943,D,0,                      ,D[AR/  2/155/334]
944,D,1,                      ,D[AR/271/155/334]
945,P,0,P[   0/  11/ 184/  10],             
946,P,0,P[  -3/   3/ 133/  -3],             
947,P,0,P[  -3/  13/ 215/  -3],             
948,D,0,                      ,D[IM/ 48/155/334]
949,D,0,                      ,D[AR/295/155/334]
950,D,0,                      ,D[FL/ 58/155/334]
951,P,1,P[ -10/   1/ 301/  -9],             
952,D,1,                      ,D[FL/214/153/334]
953,D,0,                      ,D[AR/  0/154/334]
954,P,1,P[ -13/   1/ 121/ -13],             
955,D,0,                      ,D[FL/ 12/153/334]
956,P,0,P[  -3/   3/ 133/  -3],             
957,D,0,                      ,D[AR/ 69/153/334]
958,D,1,                      ,D[AR/296/153/334]
